property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum
3 BHK Flat,DLF The Skycourt42 ,3.0,3.0,1,Pooja Room,North,new,Sector 86 Gurgaon,1.58,2755.714285714286,5733.540694660445,0,1,0,0,0,0,16.0,45.0,Fancy,38.5,Premium,25.0
3 BHK Flat,DLF Regal Gardens39 ,3.0,3.0,3,Pooja Room,South-East,new,Sector 90 Gurgaon,1.25,2431.4285714285716,5141.010575793184,0,1,0,0,0,0,8.0,-1.0,Unavailable,38.5,Premium,24.5
3 BHK Flat,ROF Ananda,3.0,2.0,1,Pooja Room,South-East,new,Sector 95 Gurgaon,0.37,920.0000000000001,4021.739130434782,0,1,0,0,0,0,6.0,32.0,Fancy,16.5,Basic,19.0
3 BHK Flat,ROF Ananda,3.0,2.0,1,Pooja Room,South-East,new,Sector 95 Gurgaon,0.38,920.0000000000001,4130.434782608695,0,1,1,0,0,0,2.0,33.5,Fancy,14.5,Basic,19.0
2 BHK Flat,ROF Ananda,2.0,2.0,1,Pooja Room,North,new,Sector 95 Gurgaon,0.32,784.2857142857143,4080.1457194899817,0,1,0,0,0,0,9.0,32.5,Fancy,16.5,Basic,19.0
2 BHK Flat,ROF Ananda,2.0,2.0,1,Pooja Room,North,new,Sector 95 Gurgaon,0.32,784.2857142857143,4080.1457194899817,0,0,0,0,0,1,10.0,32.0,Fancy,10.5,Basic,19.0
1 BHK Flat,ROF Ananda,1.0,1.0,1,Pooja Room,South-West,new,Sector 95 Gurgaon,0.2,522.8571428571429,3825.1366120218577,0,0,1,0,0,0,9.0,-1.0,Unavailable,11.5,Basic,19.0
1 BHK Flat,ROF Ananda,1.0,1.0,1,Pooja Room,South-West,new,Sector 95 Gurgaon,0.2,522.8571428571429,3825.1366120218577,0,0,1,0,0,0,2.0,-1.0,Unavailable,12.0,Basic,19.0
3 BHK Flat,Mapsko Royale Ville37 ,3.0,5.0,3+,"Servant Room,Pooja Room",South-West,new,Sector 82 Gurgaon,1.22,3285.714285714286,3713.0434782608695,0,1,0,0,0,0,10.0,43.5,Fancy,20.5,Good,23.0
3 BHK Flat,Spaze Privy AT439 ,3.0,3.0,3,Pooja Room,South-East,new,Sector 84 Gurgaon,1.35,2740.0,4927.007299270073,0,0,1,0,0,0,7.0,-1.0,Unavailable,22.5,Good,25.0
2 BHK Flat,Signature Andour Heights38 ,2.0,2.0,1,unavailable,South-East,new,Sector 71 Gurgaon,0.55,912.8571428571429,6025.039123630672,0,0,0,1,0,0,7.0,32.0,Fancy,5.5,Minimal,24.5
4 BHK Flat,Sare Homes,4.0,4.0,2,Servant Room,North-West,new,Sector 92 Gurgaon,1.12,2985.714285714286,3751.1961722488045,0,0,1,1,0,0,12.0,-1.0,Unavailable,22.0,Good,20.0
4 BHK Flat,Sare Homes,4.0,4.0,3,Servant Room,North-West,new,Sector 92 Gurgaon,1.1,2938.571428571429,3743.31550802139,0,0,0,0,1,0,4.0,-1.0,Unavailable,23.0,Good,20.0
3 BHK Flat,Sare Homes,3.0,3.0,2,Pooja Room,North-West,new,Sector 92 Gurgaon,0.68,1854.2857142857144,3667.180277349769,0,0,1,0,0,0,11.0,-1.0,Unavailable,22.0,Good,20.0
4 BHK Flat,Sare Homes,4.0,3.0,3,Servant Room,North,new,Sector 92 Gurgaon,1.19,3257.1428571428573,3653.5087719298244,0,0,0,0,0,1,14.0,-1.0,Unavailable,22.5,Good,20.0
2 BHK Flat,Suncity Avenue 10239 ,2.0,2.0,1,Store Room,South-East,new,Sector 102 Gurgaon,0.47,902.8571428571429,5205.696202531645,0,0,1,0,0,0,5.0,35.5,Fancy,33.5,Premium,25.0
4 BHK Flat,ATS Kocoon42 ,4.0,4.0,3+,"Store Room,Servant Room",South-East,new,Sector 109 Gurgaon,2.95,4500.0,6555.555555555556,0,0,0,0,0,1,7.0,52.0,Fancy,38.0,Premium,25.0
2 BHK Flat,Bestech Park View Residency39 ,2.0,2.0,3,Study Room,South-West,mid-age,Palam Vihar,0.98,1721.5000000000002,5692.7098460644775,0,0,1,0,0,0,14.0,32.0,Fancy,25.5,Good,25.0
3 BHK Flat,Bestech Park View Residency39 ,3.0,4.0,3+,Servant Room,East,mid-age,Palam Vihar,1.55,2112.0,7339.015151515152,0,0,0,0,0,1,10.0,33.5,Fancy,26.0,Good,25.0
2 BHK Flat,Bestech Park View Residency39 ,2.0,2.0,3,unavailable,East,mid-age,Palam Vihar,1.01,1556.5000000000002,6488.917442981046,0,0,1,0,1,0,0.0,31.0,Fancy,25.5,Good,25.0
3 BHK Flat,Bestech Park View Residency39 ,3.0,4.0,3+,Servant Room,West,mid-age,Palam Vihar,1.51,2112.0,7149.621212121212,0,1,1,0,0,0,8.0,34.0,Fancy,25.5,Good,25.0
3 BHK Flat,Bestech Park View Residency39 ,3.0,3.0,3+,unavailable,South-West,mid-age,Palam Vihar,1.4,1958.0000000000002,7150.153217568947,0,0,1,0,0,0,8.0,33.0,Fancy,25.5,Good,25.0
3 BHK Flat,Bestech Park View Residency39 ,3.0,4.0,3+,Servant Room,North-West,mid-age,Palam Vihar,1.59,2112.0,7528.409090909091,0,1,1,0,0,0,11.0,33.5,Fancy,26.0,Good,25.0
1 BHK Flat,Bestech Park View Residency39 ,1.0,2.0,2,unavailable,North-East,mid-age,Palam Vihar,0.56,930.0000000000001,6021.5053763440865,0,1,1,0,0,0,7.0,29.5,Medium,25.0,Good,25.0
3 BHK Flat,Conscient Heritage Max43 ,3.0,4.0,3+,"Study Room,Servant Room",North-East,new,Sector 102 Gurgaon,2.0,3070.0,6514.657980456026,0,0,0,0,0,1,13.0,42.0,Fancy,41.5,Luxury,24.5
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,4.0,3+,"Pooja Room,Servant Room",North-East,new,Sector 102 Gurgaon,1.35,2357.1428571428573,5727.272727272727,0,0,1,0,0,0,9.0,39.5,Fancy,41.0,Luxury,25.0
3 BHK Flat,BPTP Amstoria38 ,3.0,3.0,3+,Servant Room,North-East,new,Sector 102 Gurgaon,1.9,3895.714285714286,4877.154382104877,1,1,1,0,1,0,1.0,39.0,Fancy,41.0,Luxury,24.5
3 BHK Flat,Conscient Heritage Max43 ,3.0,4.0,3+,"Servant Room,Pooja Room",North-East,new,Sector 102 Gurgaon,1.7,2774.2857142857147,6127.703398558187,0,1,0,0,0,0,8.0,39.5,Fancy,41.0,Luxury,24.5
3 BHK Flat,Paras Dews,3.0,3.0,3,"Servant Room,Pooja Room",North-East,new,Sector 106 Gurgaon,1.15,2514.285714285714,4573.863636363636,0,1,1,0,0,0,11.0,37.5,Fancy,41.0,Luxury,0.0
3 BHK Flat,SS The Coralwood34 ,3.0,3.0,3+,unavailable,East,mid-age,Sector 84 Gurgaon,1.1,2079.0,5291.005291005291,0,1,1,0,0,0,12.0,38.5,Fancy,28.5,Good,25.0
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,3.0,3,Servant Room,East,new,Sector 102 Gurgaon,1.3,2357.1428571428573,5515.151515151515,0,1,0,0,0,0,4.0,39.0,Fancy,30.0,Premium,25.0
4 BHK Flat,Ireo The Grand Arch40 ,4.0,5.0,3,"Pooja Room,Study Room,Servant Room,Others",North-West,new,sector 58 Gurgaon,4.85,4091.4285714285716,11854.05027932961,1,0,1,0,0,0,23.0,48.5,Fancy,13.5,Basic,25.0
2 BHK Flat,Ireo The Grand Arch40 ,2.0,2.0,1,Pooja Room,East,new,sector 58 Gurgaon,2.2,1964.2857142857144,11199.999999999998,0,0,1,0,0,0,5.0,37.5,Fancy,13.5,Basic,25.0
3 BHK Flat,Experion The Heartsong39 ,3.0,3.0,3,"Servant Room,Pooja Room",South-East,new,Sector 108 Gurgaon,1.25,2511.4285714285716,4977.246871444823,0,0,0,0,0,1,1.0,40.5,Fancy,41.0,Luxury,25.0
3 BHK Flat,Experion The Heartsong39 ,3.0,3.0,3+,"Servant Room,Pooja Room",North-East,new,Sector 108 Gurgaon,1.55,2861.4285714285716,5416.8746879680475,0,1,1,0,0,0,7.0,41.5,Fancy,41.5,Luxury,25.0
3 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,3.0,3.0,3+,Pooja Room,North-East,newly built,Sector 102 Gurgaon,1.9,2645.714285714286,7181.425485961123,0,0,1,0,0,0,15.0,41.0,Fancy,41.0,Luxury,25.0
3 BHK Flat,Bestech Park View Sanskruti42 ,3.0,4.0,3+,"Servant Room,Others",North-West,new,Sector 92 Gurgaon,1.6,2850.0,5614.035087719299,0,0,1,0,1,0,10.0,55.5,Fancy,41.0,Luxury,25.0
4 BHK Flat,Emaar MGF The Palm Drive41 ,4.0,5.0,3+,Servant Room,East,new,Sector 66 Gurgaon,3.0,2310.0,12987.012987012988,0,0,1,1,0,0,10.0,60.0,Fancy,13.5,Basic,24.0
2 BHK Flat,Ireo The Grand Arch40 ,2.0,2.0,2,unavailable,North-East,new,sector 58 Gurgaon,2.2,1512.5000000000002,14545.454545454544,0,0,1,0,1,0,6.0,-1.0,Unavailable,13.0,Basic,25.0
4 BHK Flat,Experion Windchants38 ,4.0,6.0,3+,"Servant Room,Pooja Room",East,new,Sector 112 Gurgaon,5.2,6925.714285714286,7508.250825082508,0,0,1,0,1,0,15.0,46.5,Fancy,41.5,Luxury,25.0
3 BHK Flat,DLF Regency Park 240 ,3.0,4.0,3,Servant Room,South-East,old,DLF Phase 4,2.35,2538.571428571429,9257.175014068654,0,1,1,1,1,0,8.0,44.0,Fancy,25.0,Good,25.0
4 BHK Flat,Emaar MGF Emerald Floors Premier38 ,4.0,4.0,3+,"Study Room,Servant Room",North-East,new,Sector 65 Gurgaon,2.77,2821.4285714285716,9817.72151898734,1,0,0,0,0,0,3.0,28.0,Medium,41.5,Luxury,23.5
3 BHK Flat,Emaar MGF Emerald Floors Premier38 ,3.0,3.0,3,"Servant Room,Store Room",North-West,new,Sector 65 Gurgaon,2.7,2357.1428571428573,11454.545454545454,1,0,0,0,0,0,5.0,49.0,Fancy,25.0,Good,23.5
3 BHK Flat,Emaar MGF Emerald Floors Premier38 ,3.0,3.0,3,"Study Room,Servant Room",East,new,Sector 65 Gurgaon,2.35,2357.1428571428573,9969.696969696968,0,0,1,0,0,0,3.0,49.0,Fancy,28.5,Good,23.5
4 BHK Flat,Emaar MGF Emerald Floors Premier38 ,4.0,4.0,3+,"Study Room,Servant Room",South-West,new,Sector 65 Gurgaon,2.79,2821.4285714285716,9888.607594936708,0,0,1,0,0,0,2.0,44.5,Fancy,41.0,Luxury,23.5
3 BHK Flat,Emaar MGF Emerald Floors Premier38 ,3.0,4.0,3,"Pooja Room,Study Room,Servant Room,Store Room",South-West,new,Sector 65 Gurgaon,2.3,2357.1428571428573,9757.575757575756,0,0,0,0,1,0,3.0,28.0,Medium,41.0,Luxury,23.5
3 BHK Flat,The Lions CGHS,3.0,4.0,3+,Others,West,old,Sector 56 Gurgaon,2.1,3428.571428571429,6124.999999999999,0,0,0,1,0,0,8.0,40.0,Fancy,39.0,Premium,20.0
3 BHK Flat,Rail Vihar CGHS39 ,3.0,2.0,2,Others,West,old,Sector 56 Gurgaon,1.35,1857.1428571428573,7269.230769230769,0,0,0,1,0,0,1.0,-1.0,Unavailable,38.5,Premium,24.5
3 BHK Flat,Puri Emerald Bay37 ,3.0,4.0,3+,Servant Room,East,new,Sector 104 Gurgaon,2.23,3500.0,6371.428571428572,0,0,1,0,0,0,10.0,45.5,Fancy,38.5,Premium,25.0
4 BHK Flat,Experion The Heartsong39 ,4.0,4.0,3+,Servant Room,East,new,Sector 108 Gurgaon,2.08,3758.571428571429,5534.017483846445,1,0,0,0,0,0,3.0,39.0,Fancy,31.5,Premium,25.0
3 BHK Flat,Experion The Heartsong39 ,3.0,3.0,3+,Study Room,South-West,new,Sector 108 Gurgaon,1.3,2511.4285714285716,5176.336746302616,0,0,0,0,0,1,7.0,42.5,Fancy,36.5,Premium,25.0
2 BHK Flat,Suncity Avenue 10239 ,2.0,2.0,1,Store Room,North-East,new,Sector 102 Gurgaon,0.48,902.8571428571429,5316.455696202532,1,0,0,0,0,0,5.0,33.5,Fancy,38.5,Premium,25.0
3 BHK Flat,Sobha City,3.0,3.0,3,Store Room,North-East,new,Sector 108 Gurgaon,2.33,2444.285714285714,9532.437171244886,0,0,1,0,0,0,17.0,43.5,Fancy,38.5,Premium,18.5
3 BHK Flat,Parsvnath Green Ville39 ,3.0,3.0,3,Servant Room,South,old,Sector 48 Gurgaon,1.75,3471.4285714285716,5041.152263374485,0,0,1,0,0,0,7.0,48.0,Fancy,27.5,Good,24.0
3 BHK Flat,Parsvnath Green Ville39 ,3.0,3.0,3,Others,North-West,old,Sector 48 Gurgaon,1.6,2728.571428571429,5863.874345549738,0,0,1,0,0,0,13.0,34.5,Fancy,31.0,Premium,24.0
3 BHK Flat,Parsvnath Green Ville39 ,3.0,3.0,3,unavailable,North,old,Sector 48 Gurgaon,1.5,2438.571428571429,6151.142355008787,0,0,1,0,0,0,1.0,35.5,Fancy,31.0,Premium,24.0
3 BHK Flat,Orchid Petals41 ,3.0,3.0,3,Others,South,old,Sector 49 Gurgaon,1.9,2578.571428571429,7368.421052631578,0,1,0,0,0,0,2.0,38.0,Fancy,13.5,Basic,24.5
4 BHK Flat,Ireo Skyon40 ,4.0,5.0,3,Servant Room,South,new,Sector 60 Gurgaon,3.7,3080.0000000000005,12012.98701298701,0,0,1,0,0,0,10.0,51.0,Fancy,40.0,Luxury,25.0
4 BHK Flat,Ireo Skyon40 ,4.0,5.0,3,Servant Room,South,new,Sector 60 Gurgaon,3.75,3080.0000000000005,12175.324675324673,0,0,0,0,0,1,15.0,-1.0,Unavailable,39.5,Premium,25.0
3 BHK Flat,M3M Merlin37 ,3.0,4.0,3,Servant Room,South,new,Sector 67 Gurgaon,3.4,3368.571428571429,10093.299406276505,0,0,0,0,0,1,15.0,43.0,Fancy,24.5,Good,25.0
3 BHK Flat,ATS Kocoon,3.0,4.0,3,Servant Room,North-East,new,Sector 109 Gurgaon,2.2,2304.5,9546.53937947494,0,0,1,0,1,0,8.0,34.5,Fancy,37.0,Premium,25.0
2 BHK Flat,Vatika Gurgaon 2137 ,2.0,2.0,2,Pooja Room,North,new,Sector 83 Gurgaon,0.83,1778.5714285714287,4666.666666666666,0,0,1,0,0,0,12.0,-1.0,Unavailable,36.5,Premium,23.0
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,3.0,3,Servant Room,North-East,new,Sector 102 Gurgaon,1.45,1815.0000000000002,7988.980716253443,0,0,0,0,1,0,7.0,-1.0,Unavailable,38.5,Premium,25.0
3 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,3.0,3.0,3,unavailable,North-East,new,Sector 102 Gurgaon,1.77,2009.7000000000003,8807.284669353634,0,0,1,0,0,0,1.0,32.5,Fancy,38.0,Premium,25.0
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2.0,2.0,2,unavailable,North-East,new,Sector 102 Gurgaon,0.97,1307.1428571428573,7420.7650273224035,0,0,1,0,0,0,10.0,33.0,Fancy,38.0,Premium,25.0
3 BHK Flat,Adani M2K Oyster Grande39 ,3.0,3.0,3,"Study Room,Servant Room",East,new,Sector 102 Gurgaon,2.35,2857.8,8223.10868500245,0,0,1,0,0,0,14.0,44.0,Fancy,39.0,Premium,24.0
3 BHK Flat,Adani M2K Oyster Grande39 ,3.0,4.0,3,Servant Room,North-East,new,Sector 102 Gurgaon,1.9,2077.9,9143.847153376004,0,0,0,0,1,0,8.0,44.5,Fancy,39.0,Premium,24.0
2 BHK Flat,Pyramid Urban Homes 2,2.0,2.0,1,Study Room,North-East,newly built,Sector 86 Gurgaon,0.43,715.7142857142858,6007.984031936127,0,0,1,0,0,0,6.0,-1.0,Unavailable,21.5,Good,19.0
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,5.0,3,Servant Room,North,new,Sector 70 Gurgaon,1.62,2785.714285714286,5815.384615384616,0,0,1,0,0,0,9.0,-1.0,Unavailable,14.5,Basic,22.5
3 BHK Flat,SS The Leaf38 ,3.0,4.0,3,Servant Room,North-East,new,Sector 85 Gurgaon,1.93,3440.0,5610.46511627907,0,0,0,0,1,0,7.0,36.0,Fancy,41.0,Luxury,23.5
3 BHK Flat,SS The Leaf38 ,3.0,4.0,3+,Servant Room,East,new,Sector 85 Gurgaon,1.99,3440.0,5784.883720930233,0,0,1,0,0,0,17.0,36.0,Fancy,41.0,Luxury,23.5
2 BHK Flat,Shree Vardhman Victoria38 ,2.0,2.0,3,Study Room,North-East,new,Sector 70 Gurgaon,1.23,1485.0000000000002,8282.82828282828,0,0,0,0,0,1,1.0,-1.0,Unavailable,14.5,Basic,22.5
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,5.0,3,Servant Room,East,new,Sector 70 Gurgaon,1.63,2785.714285714286,5851.282051282051,0,0,1,0,0,0,12.0,-1.0,Unavailable,14.5,Basic,22.5
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,5.0,3,Servant Room,North,new,Sector 70 Gurgaon,1.64,2785.714285714286,5887.179487179486,1,0,0,0,0,0,3.0,-1.0,Unavailable,15.0,Basic,22.5
2 BHK Flat,Shree Vardhman Victoria38 ,2.0,2.0,3,Study Room,East,new,Sector 70 Gurgaon,1.25,1485.0000000000002,8417.508417508416,1,0,0,0,0,0,3.0,-1.0,Unavailable,14.5,Basic,22.5
4 BHK Flat,SBTL Caladium,4.0,4.0,3,Servant Room,North-East,new,Sector 109 Gurgaon,1.9,3360.5000000000005,5653.920547537568,0,1,0,0,0,0,8.0,-1.0,Unavailable,38.0,Premium,18.0
3 BHK Flat,SBTL Caladium,3.0,2.0,2,unavailable,South,new,Sector 109 Gurgaon,1.2,2068.0,5802.707930367505,0,0,1,0,0,0,8.0,34.0,Fancy,38.5,Premium,18.0
3 BHK Flat,SBTL Caladium,3.0,3.0,2,Servant Room,North-West,new,Sector 109 Gurgaon,1.63,2799.5,5822.468297910341,0,0,1,0,0,0,8.0,-1.0,Unavailable,39.0,Premium,18.0
3 BHK Flat,DLF Regal Gardens39 ,3.0,3.0,2,Others,North,new,Sector 90 Gurgaon,1.23,1918.4,6411.5929941618015,0,1,0,0,0,0,19.0,-1.0,Unavailable,2.0,Minimal,24.5
2 BHK Flat,Pyramid Urban Homes 2,2.0,2.0,1,Others,North-East,newly built,Sector 86 Gurgaon,0.43,715.7142857142858,6007.984031936127,1,0,0,0,0,0,6.0,-1.0,Unavailable,18.0,Basic,19.0
2 BHK Flat,SS The Leaf38 ,2.0,2.0,3,Pooja Room,South,new,Sector 85 Gurgaon,1.07,1804.0000000000002,5931.263858093125,1,0,0,0,0,0,21.0,-1.0,Unavailable,16.5,Basic,23.5
4 BHK Flat,Orris Aster Court Premier,4.0,5.0,3+,Servant Room,East,new,Sector 85 Gurgaon,1.73,2816.0,6143.465909090909,0,0,0,0,1,0,8.0,-1.0,Unavailable,4.0,Minimal,19.5
3 BHK Flat,Orris Aster Court Premier,3.0,4.0,2,Servant Room,North,newly built,Sector 85 Gurgaon,1.45,2332.0,6217.838765008576,0,0,0,0,1,0,3.0,-1.0,Unavailable,4.0,Minimal,19.5
3 BHK Flat,DLF The Primus39 ,3.0,3.0,3,Pooja Room,East,mid-age,Sector 82A Gurgaon,1.87,2570.0,7276.264591439689,0,0,1,0,0,0,31.0,-1.0,Unavailable,12.5,Basic,24.0
3 BHK Flat,DLF The Primus39 ,3.0,3.0,3,Others,East,mid-age,Sector 82A Gurgaon,1.85,2597.1428571428573,7123.212321232123,1,0,0,0,0,0,15.0,-1.0,Unavailable,12.0,Basic,24.0
4 BHK Flat,DLF Regal Gardens39 ,4.0,4.0,3+,Others,East,new,Sector 90 Gurgaon,1.75,2436.5,7182.433819002667,0,0,1,0,0,0,3.0,-1.0,Unavailable,4.0,Minimal,24.5
2 BHK Flat,Microtek Greenburg38 ,2.0,2.0,3,Study Room,South,new,Sector 86 Gurgaon,1.23,1628.0000000000002,7555.282555282554,1,1,1,0,1,0,13.0,-1.0,Unavailable,4.0,Minimal,24.0
2 BHK Flat,Microtek Greenburg38 ,2.0,2.0,3,Study Room,West,mid-age,Sector 86 Gurgaon,1.25,1628.0000000000002,7678.132678132677,0,0,1,0,0,0,13.0,-1.0,Unavailable,2.0,Minimal,24.0
4 BHK Flat,Experion Windchants38 ,4.0,6.0,3+,Servant Room,North-East,new,Sector 112 Gurgaon,5.6,5332.8,10501.050105010501,0,0,1,0,0,0,8.0,43.5,Fancy,41.0,Luxury,25.0
3 BHK Flat,Bestech Park View Ananda42 ,3.0,3.0,3,Others,North,new,Sector 81 Gurgaon,1.45,2585.714285714286,5607.734806629835,0,0,0,0,0,1,8.0,37.5,Fancy,31.0,Premium,25.0
4 BHK Flat,DLF The Primus39 ,4.0,4.0,3+,Servant Room,East,mid-age,Sector 82A Gurgaon,2.7,3680.0000000000005,7336.956521739129,0,0,0,0,0,1,18.0,-1.0,Unavailable,12.0,Basic,24.0
2 BHK Flat,Pyramid Urban Homes 2,2.0,2.0,1,"Pooja Room,Study Room,Servant Room,Others",North-East,newly built,Sector 86 Gurgaon,0.42,715.7142857142858,5868.263473053892,0,0,0,0,0,1,2.0,-1.0,Unavailable,22.0,Good,19.0
4 BHK Flat,DLF The Ultima40 ,4.0,4.0,3+,Servant Room,East,mid-age,Sector 81 Gurgaon,3.45,3071.2000000000003,11233.394113050272,0,0,0,0,0,1,25.0,-1.0,Unavailable,16.5,Basic,25.0
4 BHK Flat,DLF The Ultima40 ,4.0,4.0,3+,Servant Room,North-West,mid-age,Sector 81 Gurgaon,3.25,3028.3,10732.093914077204,0,0,0,0,0,1,11.0,-1.0,Unavailable,5.5,Minimal,25.0
2 BHK Flat,Apex Our Homes,2.0,2.0,1,unavailable,East,new,Sector 37C Gurgaon,0.35,1321.4285714285716,2648.6486486486483,0,0,0,0,0,1,7.0,36.5,Fancy,37.5,Premium,20.0
2 BHK Flat,Apex Our Homes,2.0,2.0,1,unavailable,West,new,Sector 37C Gurgaon,0.33,1321.4285714285716,2497.297297297297,0,0,0,0,0,1,3.0,36.0,Fancy,37.5,Premium,20.0
3 BHK Flat,Ramprastha Primera,3.0,3.0,3,unavailable,North-West,new,Sector 37D Gurgaon,1.1,2571.4285714285716,4277.777777777777,0,0,0,0,0,1,6.0,-1.0,Unavailable,36.0,Premium,20.0
3 BHK Flat,Ramprastha Primera,3.0,3.0,3,unavailable,South,new,Sector 37D Gurgaon,1.08,2571.4285714285716,4200.0,0,0,1,0,1,0,9.0,-1.0,Unavailable,38.0,Premium,20.0
3 BHK Flat,BPTP Terra38 ,3.0,3.0,3,unavailable,South-East,new,Sector 37D Gurgaon,1.4,2587.1428571428573,5411.37493097736,0,0,0,0,1,0,5.0,40.5,Fancy,36.0,Premium,23.0
4 BHK Flat,BPTP Terra38 ,4.0,3.0,3+,unavailable,West,new,Sector 37D Gurgaon,1.65,3130.0,5271.5654952076675,0,0,1,0,0,0,6.0,49.5,Fancy,36.0,Premium,23.0
4 BHK Flat,BPTP Terra38 ,4.0,4.0,3,unavailable,West,new,Sector 37D Gurgaon,1.67,3130.0,5335.463258785942,0,0,0,0,1,0,11.0,49.5,Fancy,36.0,Premium,23.0
3 BHK Flat,BPTP Terra38 ,3.0,3.0,3,unavailable,South-East,new,Sector 37D Gurgaon,1.45,2587.1428571428573,5604.638321369409,0,1,0,0,0,0,8.0,37.0,Fancy,36.0,Premium,23.0
3 BHK Flat,Adani M2K Oyster Grande39 ,3.0,3.0,3,"Study Room,Servant Room",North-East,new,Sector 102 Gurgaon,2.61,3711.4285714285716,7032.332563510392,0,0,0,0,1,0,14.0,36.0,Fancy,7.0,Minimal,24.0
3 BHK Flat,Indiabulls Centrum Park37 ,3.0,3.0,3+,Study Room,North-East,new,Sector 103 Gurgaon,1.32,2421.4285714285716,5451.327433628318,0,1,0,0,0,0,6.0,36.0,Fancy,13.5,Basic,25.0
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,3.0,3,Servant Room,North-East,new,Sector 102 Gurgaon,1.45,2357.1428571428573,6151.515151515151,0,1,0,0,0,0,8.0,38.0,Fancy,13.5,Basic,25.0
1 BHK Flat,Signature The Serenas,1.0,1.0,2,Study Room,North-West,new,Sohna,0.28,69730.0,40.15488312060807,0,1,0,0,0,0,1.0,-1.0,Unavailable,9.5,Minimal,20.0
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,3,Pooja Room,West,new,Sohna,0.73,1805.7142857142858,4042.721518987342,0,1,0,0,0,0,5.0,-1.0,Unavailable,9.5,Minimal,23.0
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,3+,Study Room,North-East,new,Sohna,0.71,2081.4285714285716,3411.118737131091,0,1,0,0,0,0,10.0,-1.0,Unavailable,13.5,Basic,23.0
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,3,Pooja Room,North-West,new,Sohna,0.66,1805.7142857142858,3655.0632911392404,0,1,0,0,0,0,12.0,-1.0,Unavailable,13.5,Basic,23.0
3 BHK Flat,Signature Global Park40 ,3.0,3.0,3,Pooja Room,North-West,new,Sohna,0.9,2055.714285714286,4378.040305767894,0,1,0,0,0,0,3.0,-1.0,Unavailable,22.0,Good,25.0
3 BHK Flat,Signature Global Park40 ,3.0,3.0,3,Pooja Room,South-East,new,Sohna,0.78,1728.5714285714287,4512.396694214875,0,1,0,0,0,0,1.0,30.5,Fancy,36.5,Premium,25.0
3 BHK Flat,Signature Global Park40 ,3.0,3.0,3,Pooja Room,North,new,Sohna,0.7,1647.1428571428573,4249.78317432784,0,0,0,0,0,1,2.0,30.0,Fancy,36.5,Premium,25.0
2 BHK Flat,Signature Global Park40 ,2.0,2.0,2,Pooja Room,East,new,Sohna,0.53,1207.142857142857,4390.532544378699,0,0,0,0,0,1,1.0,30.5,Fancy,40.5,Luxury,25.0
2 BHK Flat,Signature Global Park40 ,2.0,2.0,2,Pooja Room,North-West,new,Sohna,0.52,1174.2857142857144,4428.223844282238,0,0,1,0,0,0,3.0,-1.0,Unavailable,38.5,Premium,25.0
3 BHK Flat,Signature Global Park40 ,3.0,3.0,3,Pooja Room,West,new,Sohna,0.91,2055.714285714286,4426.685198054204,0,1,0,0,0,0,1.0,30.0,Fancy,39.0,Premium,25.0
2 BHK Flat,Signature Global Park40 ,2.0,2.0,2,Pooja Room,North-East,new,Sohna,0.53,1174.2857142857144,4513.381995133819,0,0,0,0,1,0,2.0,30.0,Fancy,40.5,Luxury,25.0
3 BHK Flat,Corona Optus39 ,3.0,4.0,3,unavailable,South-West,new,Sector 37C Gurgaon,1.2,2478.571428571429,4841.498559077809,0,0,0,0,0,1,8.0,-1.0,Unavailable,36.0,Premium,25.0
3 BHK Flat,Corona Optus39 ,3.0,4.0,3,unavailable,South-East,new,Sector 37C Gurgaon,1.22,2521.4285714285716,4838.526912181303,0,1,0,0,0,0,5.0,-1.0,Unavailable,36.0,Premium,25.0
3 BHK Flat,Corona Optus39 ,3.0,3.0,3+,Servant Room,South,new,Sector 37C Gurgaon,1.4,2842.857142857143,4924.623115577889,0,1,0,0,0,0,4.0,-1.0,Unavailable,36.0,Premium,25.0
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,3,Pooja Room,North-East,new,Sohna,0.73,1395.9,5229.600974281825,0,1,0,0,0,0,9.0,-1.0,Unavailable,24.0,Good,23.0
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,3+,Study Room,East,new,Sohna,0.72,2081.4285714285716,3459.162663006177,0,1,0,0,0,0,12.0,-1.0,Unavailable,36.0,Premium,23.0
